NPBWR2	1032302	312	51	999
NPC1	347696	164	64	4017
NPC1L1	1577451	363	49	4077
NPC2	749329	384	31	1040
NPDC1	1951939	202	40	1321
NPEPL1	1026997	504	15	1687
NPEPPS	1229549	176	18	3241
NPFF	1469374	191	55	339
NPFFR1	552278	225	44	1291
NPFFR2	17885	811	3	1568
NPHP1	658491	443	20	2431
NPHP3	211862	768	24	4094
NPHP4	508577	370	13	4433
NPHS1	1060028	321	47	3723
NPHS2	585744	613	-14	1149
NPIP	506128	214	23	1446
NPIPL3	499242	417	49	3797
NPL	651460	626	22	1304
NPLOC4	3705166	205	21	2278
NPM1	300840	347	30	888
NPM2	576057	222	41	642
NPM3	817474	335	37	534
NPNT	262174	361	7	2199
NPPA	519155	207	43	453
NPPB	519155	207	43	402
NPPC	893534	439	33	378
NPR1	1656449	183	40	3282
NPR2	885056	190	51	3221
NPR3	477035	487	-15	1891
NPRL2	843769	206	51	1142
NPRL3	1005761	238	36	1815
NPS	470657	703	-30	267
NPSR1	106021	949	0	1366
NPTN	310307	416	20	1204
NPTX1	755391	222	23	1296
NPTX2	545145	560	20	1293
NPTXR	1317460	358	54	1500
NPVF	254553	444	32	588
NPW	1747301	183	46	660
NPY	148162	478	6	291
NPY1R	74427	1197	-18	1152
NPY2R	49938	944	-5	1143
NPY5R	74427	1197	-18	1335
NQO1	1410481	443	39	1017
NQO2	430294	268	42	693
NR0B1	73561	443	28	1442
NR0B2	1025094	188	34	771
NR1D1	1573630	202	28	1645
NR1D2	395355	211	2	1815
NR1H2	1072052	528	26	1380
NR1H3	1274054	198	38	1657
NR1H4	191698	787	-6	1690
NR1I2	422482	474	24	1419
NR1I3	731911	229	39	1346
NR2C1	365826	544	27	1874
NR2C2	483299	400	43	2073
NR2C2AP	940952	232	17	581
NR2E1	334933	436	35	1291
NR2F1	263987	505	-1	1269
NR2F2	94682	983	-22	1285
NR2F6	865138	212	38	1117
NR3C1	138106	270	41	2379
NR3C2	73880	914	-15	2964
NR4A1	468067	234	41	2254
NR4A2	117105	440	4	1827
NR4A3	280636	538	8	1986
NR5A1	492584	353	24	1422
NR5A2	120174	616	-8	2228
NR6A1	892645	345	29	1456
NRAP	195180	587	1	5214
NRARP	1724821	399	43	342
NRAS	600650	472	11	567
NRBF2	219747	715	8	916
NRBP1	1244404	179	39	1629
NRBP2	2376841	247	22	1728
NRCAM	441225	682	1	3961
NRD1	707583	382	16	3690
NRF1	459189	253	32	1566
NRG1	28018	952	-32	3667
NRG2	749094	290	57	2748
NRG3	5107	1174	-53	2473
NRG4	467195	406	28	435
NRGN	168652	622	14	234
NRIP1	103852	526	8	3474
NRIP2	495532	443	28	843
NRIP3	595760	357	33	762
NRK	18768	443	2	4945
NRL	992350	355	19	711
NRM	2115149	171	41	917
NRN1	49114	693	17	426
NRN1L	879834	158	50	550
NRP1	360090	488	-9	3536
NRP2	278279	567	5	3137
NRSN1	349698	825	-21	847
NRSN2	879317	185	41	612
NRTN	1217326	294	35	591
NRXN1	8891	1372	-25	5232
NRXN2	1897094	411	56	5444
NRXN3	21523	905	-32	5417
NSA2	418815	581	30	780
NSD1	948717	227	42	8276
NSDHL	211215	443	5	1119
NSF	525541	203	12	2327
NSFL1C	397239	386	42	1159
NSL1	365714	364	26	963
NSMAF	200152	574	17	2962
NSMCE1	227767	448	27	872
NSMCE2	328239	420	38	869
NSMCE4A	249185	396	25	1264
NSUN2	253355	585	6	2301
NSUN3	85578	1378	-9	1020
NSUN4	597667	255	28	1152
NSUN5	902769	422	52	1416
NSUN6	74263	512	-4	1407
NSUN7	238024	202	47	2154
NT5C	1511891	168	25	642
NT5C1A	974845	388	36	1104
NT5C1B	39949	1075	-7	850
NT5C2	562038	150	47	1890
NT5C3	376609	359	13	1160
NT5C3L	1760409	175	35	1067
NT5DC1	260580	640	19	1512
NT5DC2	1114087	192	48	1974
NT5DC3	1181243	358	15	1713
NT5E	393239	321	13	1852
NT5M	900505	220	15	809
NTAN1	564013	463	22	931
NTF3	28523	735	17	810
NTF4	2070141	200	35	1487
NTHL1	1747301	183	46	986
NTM	9703	1115	-5	1252
NTN1	128482	632	-7	2000
NTN3	2085452	321	49	1740
NTN4	461515	237	7	1884
NTN5	1597109	242	31	1467
NTNG1	78332	877	-17	1775
NTNG2	361444	509	37	1844
NTRK1	1505782	208	45	2597
NTRK2	17424	692	1	2575
NTRK3	124519	730	-57	2786
NTS	22180	677	-32	510
NTSR1	1286411	208	27	1254
NTSR2	219483	336	21	1230
NUAK1	143018	473	7	1983
NUAK2	664542	178	30	1884
NUB1	604407	282	42	2198
NUBP1	257980	356	37	960
NUBP2	1604603	288	36	1340
NUBPL	335822	583	-7	1090
NUCB1	1927185	211	43	1532
NUCB2	522189	387	19	1277
NUCKS1	732566	281	35	729
NUDC	1025094	188	34	1086
NUDCD1	134762	731	17	1831
NUDCD2	226025	696	12	471
NUDCD3	1535714	363	52	1083
NUDT1	814176	430	38	537
NUDT10	112254	443	3	492
NUDT11	118616	443	31	492
NUDT12	201826	521	0	1386
NUDT13	539834	354	40	1056
NUDT14	872033	260	25	829
NUDT15	324467	567	34	492
NUDT16	274681	843	20	954
NUDT16L1	717235	194	35	960
NUDT17	658491	443	20	987
NUDT18	584373	219	34	1075
NUDT19	420201	410	-36	1125
NUDT2	478815	302	38	441
NUDT21	504003	442	5	681
NUDT22	1602391	278	57	1002
NUDT3	983693	233	31	516
NUDT4	416655	419	18	543
NUDT5	328303	227	34	823
NUDT6	126682	414	19	1022
NUDT7	79181	1194	-24	820
NUDT8	1374022	393	53	723
NUDT9	530607	537	23	1050
NUF2	130027	852	-9	1392
NUFIP1	685617	360	32	1485
NUFIP2	1348501	128	32	2085
NUMA1	747702	311	59	6472
NUMB	567659	180	41	1953
NUMBL	918439	226	34	1827
NUP107	486884	294	31	2804
NUP133	249616	277	25	3510
NUP153	474858	267	12	4518
NUP155	339666	151	25	4178
NUP160	931839	158	14	4463
NUP188	1517799	203	29	5037
NUP205	521421	326	14	6040
NUP210	359039	285	48	5661
NUP210L	2028800	184	37	5664
NUP214	759063	213	46	6659
NUP35	349831	524	11	1047
NUP37	232146	467	9	981
NUP43	425807	234	39	1344
NUP50	395347	362	-13	1425
NUP54	525212	403	38	1748
NUP62	1679101	205	45	1566
NUP62CL	227679	443	32	798
NUP85	1723762	171	31	2152
NUP88	1179795	474	24	2358
NUP93	706254	143	26	2781
NUP98	449630	310	25	5551
NUPL1	331109	381	37	2068
NUPL2	509506	218	23	1364
NUPR1	1133167	269	63	317
NUS1	190019	639	3	879
NUSAP1	897414	237	24	1396
NUTF2	959655	143	49	402
NVL	626336	139	16	2850
NWD1	947233	293	35	4854
NXF1	2405109	248	44	2038
NXF2	658491	443	20	1878
NXF2B	95507	443	6	1878
NXF3	456169	443	16	1669
NXF5	272029	443	23	1217
NXN	941400	376	15	1341
NXNL1	899127	211	26	636
NXNL2	130577	438	1	571
NXPH1	85530	915	-11	813
NXPH2	69057	672	-4	792
NXPH3	1007676	348	26	1113
NXPH4	2162032	238	58	975
NXT1	188823	688	-22	420
NXT2	133688	443	30	591
NYNRIN	897133	265	40	5694
NYX	590228	443	54	1443
OAF	323731	198	31	819
OAS1	621550	527	22	1646
OAS2	605960	433	54	2237
OAS3	613755	433	38	3406
OASL	1225663	380	40	1542
OAT	280862	543	16	1317
OAZ1	1603571	240	27	724
OAZ2	847146	269	42	669
OAZ3	1062482	255	29	650
OBFC1	529915	300	29	1104
OBP2A	327501	539	37	684
OBP2B	1875784	397	51	629
OBSCN	698626	316	9	27725
OBSL1	548994	487	35	5830
OC90	100916	999	6	1923
OCA2	154909	1141	-61	2567
OCEL1	865138	212	38	1152
OCIAD1	257328	372	63	749
OCIAD2	256817	372	61	462
OCLM	277882	399	-14	132
OCLN	502559	312	32	1566
OCM	2208864	358	32	327
OCM2	451365	522	25	327
OCRL	330789	443	22	2703
ODAM	181352	975	12	843
ODC1	732059	270	47	1383
ODF1	525392	236	55	750
ODF2	1916608	160	35	3008
ODF2L	218105	874	-18	2159
ODF3	1233553	437	17	866
ODF3B	1075525	207	42	843
ODF3L1	569836	231	44	822
ODF3L2	1370962	423	-24	867
ODF4	772200	257	20	771
OFD1	135235	443	48	3082
OGDH	1420793	179	56	3280
OGDHL	251871	545	15	3030
OGFOD1	523951	285	13	1656
OGFOD2	1093113	196	47	1269
OGFR	1044503	208	48	2184
OGFRL1	132568	459	-14	1353
OGG1	954590	264	39	1445
OGN	537639	574	47	1074
OGT	749568	443	26	3235
OIP5	897414	237	24	687
OIT3	635147	291	38	1635
OLA1	389793	418	26	1255
OLAH	255576	571	28	1063
OLFM1	199862	446	28	2436
OLFM2	1143339	469	-13	1497
OLFM3	66875	991	-15	1556
OLFM4	207557	842	2	1530
OLFML1	108110	869	11	1206
OLFML2A	1076828	207	26	1983
OLFML2B	407279	388	15	2253
OLFML3	365516	596	7	1272
OLIG1	801943	554	66	813
OLIG2	824830	554	61	969
OLIG3	210173	486	29	816
OLR1	397577	398	18	819
OMA1	301227	564	-3	1665
OMD	537639	574	47	1263
OMG	473619	396	27	1320
OMP	437413	450	40	489
ONECUT1	294072	514	18	1422
ONECUT2	300344	480	15	1625
OOEP	732413	446	18	472
OPA1	148817	456	12	3438
OPA3	1107927	194	44	935
OPALIN	799460	684	38	432
OPCML	9310	1074	-19	1123
OPHN1	186481	443	-13	2406
OPN1LW	2438903	443	17	1092
OPN1MW	658491	443	20	1092
OPN1MW2	2438903	443	17	1092
OPN1SW	830283	310	35	1044
OPN3	172337	341	-13	1289
OPN4	352918	192	27	1522
OPN5	173532	829	-4	1155
OPRD1	765350	208	27	1116
OPRK1	147912	861	-14	1231
OPRL1	1032302	312	51	1110
OPRM1	44509	878	0	1989
OPTC	529605	314	28	996
OPTN	244367	372	16	1779
OR10A2	427462	681	8	909
OR10A3	105341	679	6	942
OR10A4	427462	681	8	945
OR10A5	427462	681	8	963
OR10A6	105341	679	6	942
OR10A7	411183	816	-1	948
OR10AD1	511392	352	32	951
OR10AG1	4262	1044	-40	903
OR10C1	404210	854	21	936
OR10G2	658946	624	20	930
OR10G3	707623	533	22	939
OR10G4	107524	830	-5	933
OR10G7	158396	830	-10	933
OR10G8	158396	830	-10	933
OR10G9	107524	830	-5	933
OR10H1	808269	590	18	954
OR10H2	878287	605	13	945
OR10H3	878287	605	13	948
OR10H4	843515	575	12	948
OR10H5	808269	590	18	945
OR10J1	347588	699	-5	960
OR10J3	285980	737	-6	987
OR10J5	492825	646	-4	927
OR10K1	177013	929	7	939
OR10K2	135429	902	5	936
OR10P1	1678592	523	-8	939
OR10Q1	637499	828	-25	957
OR10R2	177013	929	7	1005
OR10S1	107524	830	-5	993
OR10T2	135429	902	5	942
OR10V1	431271	409	27	927
OR10W1	604763	835	-19	915
OR10X1	179404	940	1	978
OR10Z1	179404	940	1	939
OR11A1	329776	872	7	945
OR11G2	371813	563	-29	1035
OR11H1	69794	916	-70	978
OR11H12	141957	747	-11	978
OR11H4	371637	528	-29	972
OR11H6	371813	563	-29	990
OR11L1	87551	993	-35	966
OR12D2	329776	872	7	921
OR12D3	329776	872	7	948
OR13A1	126925	808	26	984
OR13C2	147494	920	-31	954
OR13C3	146816	930	-33	1041
OR13C4	146816	930	-33	954
OR13C5	147494	920	-31	954
OR13C8	147494	920	-31	960
OR13C9	147494	920	-31	954
OR13D1	161420	821	-14	1038
OR13F1	146816	930	-33	957
OR13G1	191710	995	-32	921
OR13H1	81234	443	4	924
OR13J1	847663	227	54	936
OR14A16	164924	995	-27	927
OR14C36	104321	936	-39	936
OR14I1	141426	710	-10	933
OR14J1	176114	872	4	963
OR1A1	506514	628	0	927
OR1A2	506514	628	0	927
OR1B1	407749	646	9	954
OR1C1	164924	995	-27	942
OR1D2	457580	465	8	936
OR1D5	457580	465	8	936
OR1E1	365088	515	14	942
OR1E2	365088	515	14	969
OR1F1	1493009	253	42	936
OR1G1	445889	579	-8	939
OR1I1	990597	524	16	1065
OR1J1	373314	646	3	966
OR1J2	373314	646	3	939
OR1J4	373314	646	3	939
OR1K1	433740	487	10	948
OR1L1	409923	553	12	1080
OR1L3	409923	553	12	972
OR1L4	409923	553	12	933
OR1L6	433740	487	10	1041
OR1L8	407749	646	9	927
OR1M1	311030	471	-63	939
OR1N1	373314	646	3	933
OR1N2	407749	646	9	990
OR1Q1	407749	646	9	942
OR1S1	637499	828	-25	975
OR1S2	637499	828	-25	975
OR2A1	658491	443	20	930
OR2A12	222080	812	-11	930
OR2A14	221024	812	-11	930
OR2A2	221024	812	-11	954
OR2A25	222080	812	-11	930
OR2A4	129668	852	9	930
OR2A42	199649	767	-2	930
OR2A5	222080	812	-11	933
OR2A7	209930	767	-5	930
OR2AE1	1535089	438	36	987
OR2AG1	427462	681	8	948
OR2AG2	424776	548	8	948
OR2AK2	658491	443	20	1005
OR2AT4	752176	556	48	960
OR2B11	272980	927	-14	951
OR2B2	228884	634	40	1071
OR2B3	155147	738	1	939
OR2B6	225015	562	24	939
OR2C1	1361831	303	29	936
OR2C3	272980	927	-14	960
OR2D2	403341	827	6	924
OR2D3	403341	827	6	990
OR2F1	368507	732	-11	951
OR2F2	368507	732	-11	951
OR2G2	204354	957	-25	951
OR2G3	204354	957	-25	927
OR2G6	112460	903	-20	948
OR2H1	404210	854	21	948
OR2H2	403531	798	18	936
OR2J2	162844	808	12	936
OR2J3	155147	738	1	933
OR2K2	348469	501	19	1035
OR2L13	24438	1015	-27	936
OR2L2	20939	1015	-27	936
OR2L3	20939	1015	-27	936
OR2L8	27938	1015	-28	936
OR2M2	19998	935	-32	1041
OR2M3	19998	935	-32	936
OR2M4	18846	936	-35	933
OR2M5	19998	935	-32	936
OR2M7	18846	936	-35	936
OR2S2	853975	298	55	957
OR2T1	104321	936	-39	1107
OR2T10	116628	850	-20	936
OR2T11	116628	850	-20	948
OR2T12	18846	936	-35	960
OR2T2	112460	903	-20	972
OR2T27	141426	710	-10	951
OR2T29	116628	850	-20	945
OR2T3	112460	903	-20	954
OR2T33	18846	936	-35	960
OR2T34	116628	850	-20	954
OR2T35	141426	710	-10	969
OR2T4	104321	936	-39	1044
OR2T5	112460	903	-20	945
OR2T6	104321	936	-39	924
OR2T8	87551	993	-35	936
OR2V2	978482	478	29	945
OR2W1	155147	738	1	960
OR2W3	87551	993	-35	942
OR2Y1	831824	515	18	933
OR2Z1	536422	487	-47	942
OR3A1	506514	628	0	945
OR3A2	506514	628	0	963
OR3A3	365088	515	14	963
OR4A15	1067	1102	-42	1032
OR4A16	1067	1102	-42	984
OR4A47	99957	835	-45	927
OR4A5	68	1280	-38	945
OR4B1	400891	509	-27	927
OR4C11	1141	1100	-37	930
OR4C12	11630	1171	-38	927
OR4C13	11675	1171	-40	927
OR4C15	1141	1100	-37	1110
OR4C16	1141	1100	-37	930
OR4C3	278638	642	-40	987
OR4C46	68	1239	-43	927
OR4C6	1295	1091	-20	927
OR4D1	851306	401	14	930
OR4D10	430021	507	-1	933
OR4D11	430021	507	-1	933
OR4D2	851306	401	14	921
OR4D5	107524	830	-5	954
OR4D6	430021	507	-1	942
OR4D9	430021	507	-1	942
OR4E2	658946	624	20	939
OR4F15	215780	643	-16	936
OR4F17	250228	708	5	915
OR4F21	89938	794	10	936
OR4F4	185501	643	-9	915
OR4F5	369933	594	20	915
OR4F6	215780	643	-16	936
OR4K1	420010	827	-51	933
OR4K13	383274	768	-37	912
OR4K14	420010	827	-51	930
OR4K15	420010	827	-51	1044
OR4K17	383274	768	-37	1029
OR4K2	431654	854	-49	942
OR4K5	431654	854	-49	969
OR4L1	383274	768	-37	936
OR4M1	275024	858	-57	939
OR4M2	156689	855	-31	939
OR4N2	275024	858	-57	921
OR4N4	156689	855	-31	948
OR4N5	371813	563	-29	924
OR4P4	1295	1091	-20	936
OR4Q3	275024	858	-57	939
OR4S1	278638	642	-40	927
OR4S2	1295	1091	-20	933
OR4X1	400891	509	-27	915
OR4X2	400891	509	-27	909
OR51A2	65798	1006	-15	939
OR51A4	65798	1006	-15	939
OR51A7	65798	1006	-15	936
OR51B2	100115	1056	1	936
OR51B4	100115	1056	1	930
OR51B5	100115	1056	1	936
OR51B6	100115	1056	1	936
OR51D1	212267	935	-3	972
OR51E1	212267	935	-3	954
OR51E2	207755	972	-1	960
OR51F1	207755	972	-1	957
OR51F2	66543	987	-3	1026
OR51G1	65798	1006	-15	963
OR51G2	65798	1006	-15	942
OR51I1	99042	1030	1	942
OR51I2	99042	1030	1	936
OR51L1	97256	1024	-11	945
OR51M1	99042	1030	1	978
OR51Q1	99042	1030	1	951
OR51S1	66543	987	-3	969
OR51T1	65798	1006	-15	1062
OR51V1	109545	1056	-1	963
OR52A1	109516	1024	-15	936
OR52A5	109516	1024	-15	948
OR52B2	465433	806	-1	969
OR52B4	363779	797	-8	942
OR52B6	128694	895	9	1005
OR52D1	99343	946	-2	954
OR52E2	97256	1024	-11	975
OR52E4	262387	914	-13	936
OR52E6	203856	922	-5	951
OR52E8	203856	922	-5	951
OR52H1	99343	946	-2	960
OR52I1	212267	935	-3	1044
OR52I2	212267	935	-3	1050
OR52J3	97256	1024	-11	933
OR52K1	190769	879	-1	942
OR52K2	264090	862	-7	942
OR52L1	432250	877	-13	987
OR52M1	190769	879	-1	951
OR52N1	203856	922	-5	960
OR52N2	203856	922	-5	963
OR52N4	139577	922	2	963
OR52N5	139577	922	2	972
OR52R1	66543	987	-3	1182
OR52W1	466636	728	4	960
OR56A1	432250	877	-13	954
OR56A3	262387	914	-13	945
OR56A4	432250	877	-13	1095
OR56B1	139577	922	2	972
OR56B4	465433	806	-1	957
OR5A1	430021	507	-1	945
OR5A2	417582	672	-4	972
OR5AC2	200002	811	-15	927
OR5AK2	474417	617	-38	927
OR5AN1	417582	672	-4	933
OR5AP2	658491	443	20	951
OR5AR1	658491	443	20	930
OR5AS1	4262	1044	-40	972
OR5AU1	730598	357	36	1086
OR5B12	190469	812	-10	942
OR5B17	475497	835	-29	942
OR5B2	475497	835	-29	927
OR5B21	190469	812	-10	927
OR5B3	475497	835	-29	942
OR5C1	433740	487	10	960
OR5D13	4183	1091	-36	942
OR5D14	4183	1091	-36	942
OR5D16	4214	1074	-46	984
OR5D18	4183	1091	-36	939
OR5F1	4262	1044	-40	942
OR5H1	200002	811	-15	939
OR5H14	200002	811	-15	930
OR5H15	200002	811	-15	939
OR5H2	414958	885	-14	942
OR5H6	391500	849	-2	975
OR5I1	4262	1044	-40	942
OR5J2	10101	1007	-38	936
OR5K1	416592	885	-4	924
OR5K2	390532	796	2	948
OR5K3	416592	885	-4	963
OR5K4	414958	885	-14	963
OR5L1	4183	1091	-36	933
OR5L2	4183	1091	-36	933
OR5M1	658491	443	20	945
OR5M10	658491	443	20	945
OR5M11	658491	443	20	915
OR5M3	658491	443	20	921
OR5M8	658491	443	20	933
OR5M9	658491	443	20	930
OR5P2	103028	823	-1	966
OR5P3	103028	823	-1	933
OR5R1	658491	443	20	972
OR5T1	10317	969	-43	978
OR5T2	10209	969	-40	1077
OR5T3	10317	969	-43	1020
OR5V1	329776	872	7	963
OR5W2	4214	1074	-46	930
OR6A2	427462	681	8	981
OR6B1	222080	812	-11	933
OR6B2	315906	569	21	936
OR6B3	315906	569	21	993
OR6C1	667726	802	-14	936
OR6C2	802038	706	3	936
OR6C3	667726	802	-14	933
OR6C4	1393447	546	-13	927
OR6C6	411183	816	-1	942
OR6C65	667726	802	-14	936
OR6C68	802038	706	3	951
OR6C70	802038	706	3	936
OR6C74	411183	816	-1	936
OR6C75	667726	802	-14	936
OR6C76	802038	706	3	936
OR6F1	191710	995	-32	924
OR6K2	175690	966	2	972
OR6K3	175690	966	2	993
OR6K6	103627	985	1	1029
OR6M1	92984	637	-1	939
OR6N1	103627	985	1	936
OR6N2	103627	985	1	951
OR6Q1	658491	443	20	951
OR6S1	709113	577	11	993
OR6T1	107524	830	-5	969
OR6V1	314565	676	-1	939
OR6X1	92984	637	-1	936
OR6Y1	179404	940	1	975
OR7A10	963401	546	14	927
OR7A17	963401	546	14	927
OR7A5	963401	546	14	957
OR7C1	963401	546	14	960
OR7C2	961949	546	4	957
OR7D2	311030	471	-63	936
OR7D4	398878	582	-50	936
OR7E24	398878	582	-50	1017
OR7G1	311030	471	-63	1016
OR7G2	311030	471	-63	1035
OR7G3	311030	471	-63	936
OR8A1	171574	746	-1	978
OR8B12	171574	746	-1	930
OR8B2	149616	857	0	939
OR8B3	149616	857	0	939
OR8B4	149616	857	0	927
OR8B8	171093	824	-10	933
OR8D1	154391	921	-14	924
OR8D2	154391	921	-14	933
OR8D4	89099	736	-8	942
OR8H1	10317	969	-43	933
OR8H2	9992	1007	-32	936
OR8H3	9992	1007	-32	936
OR8I2	9992	1007	-32	930
OR8J1	10293	963	-36	948
OR8J3	10101	1007	-38	945
OR8K1	10293	963	-36	957
OR8K3	10317	969	-43	936
OR8K5	10101	1007	-38	921
OR8S1	1494035	421	25	1077
OR8U1	658491	443	20	927
OR9A2	314565	676	-1	930
OR9A4	198115	856	-6	942
OR9G1	658491	443	20	915
OR9G4	384896	828	-34	981
OR9I1	658491	443	20	942
OR9K2	341315	828	-2	1005
OR9Q1	690075	744	-13	930
OR9Q2	637499	828	-25	942
ORAI1	720229	228	56	909
ORAI2	579276	202	61	762
ORAI3	1508459	247	46	1038
ORAOV1	441431	536	41	603
ORM1	206775	425	4	1018
ORM2	206775	425	4	1018
ORMDL1	398590	452	25	460
ORMDL2	1909014	256	38	516
ORMDL3	1602321	292	18	459
OS9	1245394	344	46	2084
OSBP	432625	353	6	2421
OSBP2	752472	303	37	3246
OSBPL10	373732	604	7	2436
OSBPL11	269912	188	31	2241
OSBPL1A	150936	360	35	2900
OSBPL2	990360	252	9	1511
OSBPL3	254504	312	28	2841
OSBPL5	513529	333	53	2637
OSBPL6	150530	526	16	3020
OSBPL7	1118277	217	27	2529
OSBPL8	586978	492	3	2812
OSBPL9	586185	288	18	2645
OSCAR	767094	317	-50	992
OSCP1	608987	181	29	1373
OSGEP	464497	395	17	1147
OSGEPL1	398590	452	25	1242
OSGIN1	387177	550	-6	1928
OSGIN2	251472	419	35	1648
OSM	548674	211	43	756
OSMR	193286	381	-10	3161
OSR1	63105	842	-9	798
OSR2	113665	228	33	1407
OST4	658491	443	20	111
OSTC	160719	574	14	521
OSTF1	94966	640	7	642
OSTM1	303865	459	38	1002
OSTN	124914	878	7	415
OTC	125559	443	36	1062
OTOA	520295	466	45	3497
OTOF	787643	408	41	6364
OTOL1	236814	792	-13	1431
OTOP1	178901	584	34	1836
OTOP2	1045089	223	25	1686
OTOP3	1045089	223	25	1820
OTOR	76240	856	-21	384
OTOS	340416	482	28	267
OTP	276866	584	42	975
OTUB1	1322584	277	42	1113
OTUB2	200224	560	38	703
OTUD3	437659	348	22	1194
OTUD4	192885	1089	33	3343
OTUD5	834315	443	40	1713
OTUD6A	166632	443	16	864
OTUD6B	104917	935	1	990
OTUD7A	155907	445	13	2950
OTUD7B	1115711	451	51	2529
OTX1	240308	505	12	1177
OTX2	191584	1012	-7	891
OVCA2	1415256	294	27	681
OVCH1	100195	539	-5	3353
OVCH2	97859	823	0	1809
OVGP1	397926	461	18	2034
OVOL1	3834148	287	55	801
OVOL2	764857	499	-9	825
OXA1L	1153069	351	36	1500
OXCT1	109769	687	11	1566
OXCT2	975799	388	39	1551
OXER1	343875	378	28	1269
OXGR1	111002	623	-10	1011
OXNAD1	188483	517	34	1020
OXR1	124540	888	-2	3082
OXSM	217009	717	-3	1377
OXSR1	301294	386	31	1657
OXT	835590	288	54	375
OXTR	158952	534	3	1167
P2RX1	561462	215	32	1231
P2RX2	819418	332	35	1537
P2RX3	923815	191	-3	1192
P2RX4	1003980	396	45	1230
P2RX5	504736	354	20	945
P2RX6	577297	192	58	1374
P2RX7	1061231	396	46	1951
P2RY1	224331	861	8	1119
P2RY10	14218	443	50	1017
P2RY11	1675365	272	15	1122
P2RY12	51795	505	10	1026
P2RY13	67416	548	15	1062
P2RY14	130485	632	8	1014
P2RY2	554585	189	59	1131
P2RY4	161347	443	27	1095
P2RY6	578209	176	56	984
P2RY8	658491	443	20	2154
P4HA1	539936	354	44	1677
P4HA2	371617	246	35	1837
P4HA3	641945	201	37	1821
P4HB	3798594	211	19	1611
P4HTM	1799657	241	41	1692
PA2G4	2785610	165	39	1262
PAAF1	544325	159	44	1430
PABPC1	1141833	276	41	1911
PABPC1L	952219	282	32	2082
PABPC3	436184	650	30	1893
PABPC4	978867	358	29	2095
PABPC5	8224	443	-28	1146
PABPN1	1171456	330	20	651
PABPN1L	860087	252	37	1068
PACRG	81261	1273	-28	1150
PACRGL	42454	1252	22	1075
PACS1	2403161	236	49	3224
PACS2	892593	289	40	2867
PACSIN1	888245	207	32	1332
PACSIN2	627533	222	56	1616
PACSIN3	1240468	184	31	1276
PADI1	524388	182	42	1989
PADI2	610093	194	45	1996
PADI3	490967	168	38	1992
PADI4	457546	210	34	2030
PAEP	327501	539	37	612
PAF1	1748498	252	32	1784
PAFAH1B1	612041	184	14	1230
PAFAH1B2	426428	228	46	1011
PAFAH1B3	792230	218	42	693
PAFAH2	774988	221	31	1191
PAG1	185952	441	18	1296
PAGE1	355308	443	14	438
PAGE2	214019	443	18	333
PAGE2B	214019	443	18	333
PAGE4	257202	443	7	306
PAGE5	140886	443	18	390
PAH	23724	961	-3	1401
PAICS	662749	594	27	1296
PAIP1	482851	434	19	1437
PAIP2	835535	177	41	381
PAIP2B	349503	464	30	369
PAK1	502767	479	27	1752
PAK1IP1	262380	410	14	1176
PAK2	798731	446	41	1573
PAK3	109883	443	18	1740
PAK4	1652029	286	26	1887
PAK6	829569	167	31	1852
PAK7	93375	786	-46	2157
PALB2	544239	561	38	3645
PALLD	173564	359	-4	4309
PALM	1914670	200	23	1161
PALM2	276166	485	4	135
PALM2-AKAP2	250166	485	18	3569
PALMD	272208	540	-15	1653
PAM	206242	550	9	2929
PAMR1	646177	410	0	2211
PAN2	2869106	184	52	3606
PAN3	265548	616	57	2725
PANK1	212241	345	18	1916
PANK2	712060	170	37	1710
PANK3	413558	432	32	1110
PANK4	339388	228	38	2643
PANX1	367552	774	-16	1278
PANX2	944000	242	49	2066
PANX3	171574	746	-1	1176
PAOX	435826	472	10	1616
PAPD4	260678	684	28	1452
PAPD5	294222	418	24	2094
PAPD7	253408	557	28	1626
PAPL	1652812	254	29	1410
PAPLN	525540	269	45	3904
PAPOLA	328369	576	19	2656
PAPOLB	658491	443	20	1908
PAPOLG	370439	436	18	2209
PAPPA	69253	553	-19	4881
PAPPA2	39980	863	-10	5423
PAPSS1	144822	679	4	1872
PAPSS2	379125	169	46	1896
PAQR3	170032	699	18	1046
PAQR4	1443513	234	49	819
PAQR5	366429	210	29	991
PAQR6	2266205	211	33	1606
PAQR7	746382	372	24	1038
PAQR8	372545	431	33	1062
PAQR9	397648	422	17	1226
PARD3	139914	776	0	4101
PARD3B	51582	973	-1	3667
PARD6A	1065785	147	41	1038
PARD6B	480540	161	43	1172
PARD6G	161542	443	38	1165
PARG	340607	454	28	1473
PARK2	8197	1243	-30	1416
PARK7	387339	207	26	598
PARL	1434591	408	37	1145
PARM1	175795	775	18	930
PARN	519767	367	31	2008
PARP1	805195	409	9	3259
PARP10	2580629	247	28	3116
PARP11	273563	859	31	1038
PARP12	462854	639	35	2135
PARP14	427462	423	47	5527
PARP15	419536	311	44	2103
PARP16	762474	223	53	981
PARP2	415850	401	-7	1750
PARP3	1013177	370	39	1625
PARP4	340065	606	39	5172
PARP6	1129780	260	47	1950
PARP8	76181	1215	14	2997
PARP9	410045	404	35	2612
PARS2	578299	343	23	1425
PARVA	447343	318	-4	1515
PARVB	158082	393	34	1462
PARVG	201266	327	30	1272
PASD1	153115	443	3	2319
